academicYear,universityName,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupancyRate,tuitionFee,universityLocation,baseRanking,avgAdmissionRanking,stdDeviationStudents,revenue,outOfCityStudentRate,outOfRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref
2021,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Yazýlým Mühendisliði,209310065,SAY,English,50,34,34,,ÝSTANBUL,258.887,355.216,,,"%29,4",,169,,"%1,8","%15,4","%67,5","8,1",,"5,4","%2,9","%23,5","%94,1",,83,358
2023,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði,202410274,SAY,English,50,66,54,,ÝSTANBUL,299.979,293.139,,,"%33,3",,358,,"%3,6","%15,4","%55,0","9,3",,"4,6","%24,1","%61,1","%87,0",,239,478
2022,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði,202410274,SAY,English,50,57,57,,ÝSTANBUL,233.674,266.458,,,"%38,6",,468,,"%4,3","%23,9",304,"8,2",,"4,7","%10,5","%42,1","%91,2",,224,366
2021,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði,202410274,SAY,English,50,50,50,,ÝSTANBUL,269.757,294.452,,,"%38,0",,293,,"%4,4","%20,1","%63,8","8,3",,"4,0","%14,0","%50,0","%94,0",,222,323
2023,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,202410292,SAY,English,50,83,83,,ÝSTANBUL,254.169,231.628,,,"%30,1",,469,,"%5,1","%20,3","%62,7","8,7",,"4,4","%20,5","%51,8","%91,6",,287,787
2022,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,202410292,SAY,English,50,74,74,,ÝSTANBUL,174.605,170.860,,,"%29,7",,807,,"%7,8","%31,1",588,"7,1",,"3,6","%6,8","%50,0","%100,0",,193,489
2021,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,202410292,SAY,English,50,67,67,,ÝSTANBUL,245.078,245.235,,,"%43,3",,522,,"%5,4","%24,1","%71,8","7,5",,"3,8","%9,0","%49,3","%98,5",,222,453
2023,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Ýlköðretim Matematik Öðretmenliði ,202412376,SAY,Turkish,50,42,10,,ÝSTANBUL,295.268,249.675,,,"%10,0",,86,,"%4,7","%27,9","%75,6","7,9",,"2,8","%40,0","%60,0","%100,0",,44,52
2022,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Ýlköðretim Matematik Öðretmenliði ,202412376,SAY,Turkish,50,42,42,,ÝSTANBUL,171.215,191.006,,,"%64,3",,227,,"%11,0","%44,9",179,"6,2",,"2,7","%33,3","%69,0","%97,6",,236,207
2021,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Ýlköðretim Matematik Öðretmenliði ,202412376,SAY,Turkish,50,34,34,,ÝSTANBUL,168.283,219.946,,,"%73,5",,292,,"%8,9","%43,5","%80,5","6,7",,"4,8","%5,9","%47,1","%94,1",,277,163
2023,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði,202412825,SAY,English,50,17,7,,ÝSTANBUL,298.540,336.422,,,"%42,9",,45,,"%2,2","%15,6","%57,8","9,2",,"3,3","%14,3","%42,9","%100,0",,29,72
2022,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði,202412825,SAY,English,50,17,11,,ÝSTANBUL,294.655,324.079,,,"%45,5",,34,,%,"%17,6",15,"10,7",,"4,3",%,"%45,5","%100,0",,25,91
2021,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði,202412825,SAY,English,50,21,2,,ÝSTANBUL,288.169,321.206,,,"%100,0",,27,,"%3,7","%11,1","%63,0","9,6",,"1,5","%50,0","%100,0","%100,0",,2,15
2023,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði ,202411227,SAY,Turkish,50,17,8,,ÝSTANBUL,291.359,272.148,,,"%12,5",,63,,"%4,8","%17,5","%57,1","9,1",,"2,5","%37,5","%75,0","%100,0",,22,70
2022,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði ,202411227,SAY,Turkish,50,17,8,,ÝSTANBUL,297.022,404.604,,,"%25,0",,37,,"%5,4","%13,5",16,"10,7",,"7,1","%25,0","%50,0","%75,0",,31,92
2021,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði ,202411227,SAY,Turkish,50,25,5,,ÝSTANBUL,294.935,550.942,,,"%20,0",,41,,%,"%22,0","%51,2","9,7",,"4,6",%,"%60,0","%80,0",,7,26
2023,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,202490538,SAY,English,50,50,26,,ÝSTANBUL,293.922,403.164,,,"%26,9",,261,,"%1,9","%11,5","%48,7","10,5",,"5,3","%19,2","%42,3","%84,6",,157,198
2022,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,202490538,SAY,English,50,42,42,,ÝSTANBUL,281.724,303.464,,,"%21,4",,162,,"%2,5","%19,1",104,"8,6",,"5,0","%9,5","%42,9","%90,5",,177,347
2021,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,202490538,SAY,English,50,39,30,,ÝSTANBUL,299.430,384.241,,,"%26,7",,120,,"%3,3","%27,5","%67,5","7,8",,"2,9","%13,3","%73,3","%100,0",,155,218
2023,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði ,202410353,SAY,Turkish,50,30,16,,ÝSTANBUL,299.671,331.700,,,"%6,3",,180,,"%2,8","%10,6","%45,0","11,0",,"3,6","%31,3","%68,8","%93,8",,57,137
2022,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði ,202410353,SAY,Turkish,50,21,21,,ÝSTANBUL,299.031,363.552,,,"%4,8",,91,,"%5,5","%24,2",56,"8,5",,"4,2","%23,8","%42,9","%100,0",,119,173
2021,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði ,202410353,SAY,Turkish,50,27,6,,ÝSTANBUL,288.559,225.382,,,"%33,3",,43,,"%2,3","%20,9","%76,7","7,4",,"3,2","%16,7","%50,0","%100,0",,24,32
2023,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Mimarlýk ,202410177,SAY,Turkish,50,25,12,,ÝSTANBUL,248.913,236.736,,,"%33,3",,96,,"%1,0","%21,9","%64,6","8,0",,"4,3","%8,3","%66,7","%91,7",,85,75
2022,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Mimarlýk ,202410177,SAY,Turkish,50,34,15,,ÝSTANBUL,248.938,275.499,,,"%40,0",,102,,"%2,0","%11,8",60,"9,3",,"5,5","%13,3","%40,0","%86,7",,70,124
2021,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Mimarlýk ,202410177,SAY,Turkish,50,35,20,,ÝSTANBUL,248.774,347.357,,,"%55,0",,131,,"%3,1","%24,4","%64,9","8,1",,"3,2","%20,0","%55,0","%100,0",,109,146
2023,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Bilgisayar Mühendisliði,210301760,SAY,English,50,68,68,,ÝSTANBUL,262.726,261.147,,,"%35,3",,398,,"%6,3","%21,1","%65,1","8,2",,"3,0","%33,8","%73,5","%98,5",,136,845
2022,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Bilgisayar Mühendisliði,200790593,SAY,English,50,60,60,,ÝSTANBUL,170.445,215.146,,,"%43,3",,496,,"%3,8","%17,5",330,"8,3",,"5,4","%5,0","%30,0","%91,7",,169,658
2023,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Bilgisayar Mühendisliði ,210301746,SAY,Turkish,50,76,76,,ÝSTANBUL,290.892,293.738,,,"%23,7",,594,,"%6,4","%26,9","%67,2","7,7",,"2,3","%44,7","%82,9","%98,7",,206,948
2022,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Bilgisayar Mühendisliði ,200790579,SAY,Turkish,50,68,68,,ÝSTANBUL,264.446,309.437,,,"%17,7",,300,,"%2,3","%14,7",208,"7,9",,"6,9","%5,9","%22,1","%83,8",,176,1031
2023,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Dijital Oyun Tasarýmý ,210301648,SAY,Turkish,50,51,51,,ÝSTANBUL,612.012,690.010,,,"%17,7",,351,,"%3,4","%27,1","%73,5","7,3",,"3,2","%11,8","%68,6","%100,0",,37,710
2022,BEYKENT ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Dijital Oyun Tasarýmý ,200790505,SAY,Turkish,50,43,43,,ÝSTANBUL,378.805,502.043,,,"%30,2",,487,,"%1,8","%19,5",379,"7,5",,"4,4","%4,7","%37,2","%97,7",,44,479
2021,BEYKENT ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Dijital Oyun Tasarýmý ,200790505,SAY,Turkish,50,34,34,,ÝSTANBUL,366.807,449.072,,,"%32,4",,128,,"%1,6","%30,5","%89,1","5,6",,"3,7","%2,9","%55,9","%97,1",,141,256
2023,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Elektrik-Elektronik Mühendisliði ,210301788,SAY,Turkish,50,43,9,,ÝSTANBUL,297.461,313.676,,,"%22,2",,158,,"%0,6","%10,1","%41,1","11,5",,"3,1","%11,1","%77,8","%100,0",,30,65
2022,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Elektrik-Elektronik Mühendisliði ,200711769,SAY,Turkish,50,43,19,,ÝSTANBUL,294.829,371.784,,,"%21,1",,73,,"%2,7","%8,2",34,"11,1",,"6,1","%10,5","%31,6","%84,2",,70,237
2021,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Elektrik-Elektronik Mühendisliði ,200711769,SAY,Turkish,50,48,26,,ÝSTANBUL,299.764,399.070,,,"%23,1",,140,,"%4,3","%22,9","%67,1","8,3",,"3,5","%23,1","%61,5","%96,2",,158,207
2023,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Endüstri Mühendisliði ,210301802,SAY,Turkish,50,64,12,,ÝSTANBUL,294.582,386.487,,,"%25,0",,237,,"%2,5","%14,3","%51,9","9,9",,"3,0","%50,0","%75,0","%100,0",,25,105
2022,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Endüstri Mühendisliði ,200710726,SAY,Turkish,50,68,32,,ÝSTANBUL,299.947,359.570,,,"%34,4",,111,,"%0,9","%16,2",55,"10,4",,"6,2","%3,1","%46,9","%81,3",,62,399
2021,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Endüstri Mühendisliði ,200710726,SAY,Turkish,50,77,60,,ÝSTANBUL,299.633,355.264,,,"%25,0",,225,,"%2,2","%28,0","%73,8","7,3",,"3,9","%8,3","%55,0","%95,0",,226,487
2023,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Endüstri Mühendisliði,210301816,SAY,English,50,76,65,,ÝSTANBUL,299.608,325.332,,,"%36,9",,436,,"%2,3","%19,3","%61,5","8,6",,"3,4","%15,4","%63,1","%96,9",,161,729
2022,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Endüstri Mühendisliði,200711478,SAY,English,50,68,68,,ÝSTANBUL,267.710,315.977,,,"%41,2",,303,,"%1,0","%12,9",200,"8,5",,"5,8","%2,9","%27,9","%89,7",,131,712
2021,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Endüstri Mühendisliði,200711478,SAY,English,50,64,64,,ÝSTANBUL,243.648,285.218,,,"%25,0",,455,,"%5,5","%29,2","%74,3","7,1",,"4,0","%18,8","%54,7","%92,2",,183,448
2023,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Ýnþaat Mühendisliði,210301900,SAY,English,50,8,0.0,,ÝSTANBUL,---,,,,,,29,,%,"%6,9","%51,7","11,0",,,,,,,,
2022,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Ýnþaat Mühendisliði,200711566,SAY,English,50,17,1,,ÝSTANBUL,269.941,254.237,,,,,23,,%,%,6,"13,9",,"5,0",%,%,"%100,0",,1,6
2021,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Ýnþaat Mühendisliði,200711566,SAY,English,50,12,0.0,,ÝSTANBUL,---,,,,,,27,,%,"%11,1","%37,0","11,9",,,,,,,,
2023,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Ýnþaat Mühendisliði ,210301886,SAY,Turkish,50,17,0.0,,ÝSTANBUL,---,,,,,,31,,%,"%12,9","%67,7","9,0",,,,,,,,
2022,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Ýnþaat Mühendisliði ,200712201,SAY,Turkish,50,17,2,,ÝSTANBUL,280.123,263.906,,,"%100,0",,14,,%,%,3,"15,0",,"8,5",%,%,"%50,0",,4,29
2021,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Ýnþaat Mühendisliði ,200712201,SAY,Turkish,50,17,3,,ÝSTANBUL,293.292,373.371,,,"%33,3",,29,,"%10,3","%20,7","%65,5","8,5",,"1,0","%100,0","%100,0","%100,0",,4,14
2023,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Kimya Mühendisliði ,210301914,SAY,Turkish,50,25,9,,ÝSTANBUL,292.409,305.777,,,,,76,,"%1,3","%10,5","%57,9","9,6",,"5,6","%11,1","%11,1","%100,0",,37,68
2022,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Kimya Mühendisliði ,200790460,SAY,Turkish,50,25,14,,ÝSTANBUL,299.281,302.257,,,"%28,6",,50,,%,"%4,0",29,"9,7",,"6,6",%,"%7,1","%78,6",,36,139
2021,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Kimya Mühendisliði ,200790460,SAY,Turkish,50,19,12,,ÝSTANBUL,297.419,305.434,,,"%8,3",,54,,"%1,9","%18,5","%64,8","8,8",,"3,7","%8,3","%58,3","%100,0",,68,78
2023,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Makine Mühendisliði,210301942,SAY,English,50,34,4,,ÝSTANBUL,284.429,253.708,,,,,115,,"%0,9","%9,6","%39,1","11,6",,"2,5","%25,0","%75,0","%100,0",,20,42
2022,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Makine Mühendisliði,200711451,SAY,English,50,25,18,,ÝSTANBUL,299.967,356.730,,,"%27,8",,76,,%,"%9,2",39,"9,8",,"6,2",%,"%33,3","%77,8",,73,197
2021,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Makine Mühendisliði,200711451,SAY,English,50,47,6,,ÝSTANBUL,298.660,370.384,,,"%0,0",,99,,"%2,0","%18,2","%69,7","8,0",,"3,0","%33,3","%66,7","%100,0",,13,46
2023,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Makine Mühendisliði ,210301928,SAY,Turkish,50,17,3,,ÝSTANBUL,292.681,300.145,,,,,74,,"%1,4","%12,2","%45,9","10,8",,"3,0","%33,3","%66,7","%100,0",,4,16
2022,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Makine Mühendisliði ,200710841,SAY,Turkish,50,17,3,,ÝSTANBUL,296.318,294.506,,,"%33,3",,37,,%,"%2,7",19,"10,5",,"6,0",%,%,"%100,0",,14,28
2021,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Makine Mühendisliði ,200710841,SAY,Turkish,50,26,5,,ÝSTANBUL,299.977,412.019,,,"%20,0",,64,,"%1,6","%18,8","%68,8","8,1",,"2,4","%20,0","%80,0","%100,0",,24,15
2023,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Matematik ,210301242,SAY,Turkish,50,43,43,,ÝSTANBUL,546.209,697.048,,,"%16,3",,181,,"%6,6","%34,3","%69,1","7,9",,"3,0","%20,9","%74,4","%95,3",,112,308
2022,BEYKENT ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Matematik ,200712361,SAY,Turkish,50,34,34,,ÝSTANBUL,486.291,657.085,,,"%17,7",,205,,"%6,8","%22,4",125,"9,2",,"5,5","%11,8","%38,2","%85,3",,117,323
2021,BEYKENT ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Matematik ,200712361,SAY,Turkish,50,64,11,,ÝSTANBUL,382.909,515.462,,,"%9,1",,47,,"%8,5","%25,5","%53,2","9,8",,"2,4","%36,4","%72,7","%100,0",,77,44
2023,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Mimarlýk ,210301956,SAY,Turkish,50,17,0.0,,ÝSTANBUL,---,,,,,,37,,%,"%8,1","%37,8","11,9",,,,,,,,
2022,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Mimarlýk ,200710611,SAY,Turkish,50,21,3,,ÝSTANBUL,242.407,351.239,,,"%66,7",,42,,"%2,4","%16,7",30,"8,0",,"2,3","%33,3","%100,0","%100,0",,3,29
2021,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Mimarlýk ,200710611,SAY,Turkish,50,38,5,,ÝSTANBUL,236.749,382.061,,,"%40,0",,93,,"%1,1","%17,2","%62,4","8,3",,"3,8","%20,0","%40,0","%100,0",,1,58
2023,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Mimarlýk,210301970,SAY,English,50,17,2,,ÝSTANBUL,248.031,262.258,,,"%50,0",,37,,"%2,7","%8,1","%48,6","10,6",,"2,5","%50,0","%50,0","%100,0",,8,20
2022,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Mimarlýk,200712194,SAY,English,50,30,4,,ÝSTANBUL,231.658,191.837,,,"%50,0",,54,,%,"%5,6",34,"9,3",,"4,0",%,"%25,0","%100,0",,10,33
2021,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Mimarlýk,200712194,SAY,English,50,30,17,,ÝSTANBUL,248.550,355.154,,,"%76,5",,103,,"%3,9","%16,5","%64,1","8,6",,"3,5","%23,5","%70,6","%94,1",,60,117
2023,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Yazýlým Mühendisliði ,210301984,SAY,Turkish,50,93,93,,ÝSTANBUL,299.765,361.685,,,"%44,1",,606,,"%6,9","%27,2","%68,6","7,5",,"2,7","%45,2","%78,5","%97,8",,226,1209
2022,BEYKENT ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Yazýlým Mühendisliði ,200790691,SAY,Turkish,50,85,85,,ÝSTANBUL,262.813,303.435,,,"%37,7",,387,,"%5,4","%16,3",248,"8,3",,"5,0","%20,0","%41,2","%89,4",,227,1016
2023,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði,202590344,SAY,English,0,14,14,,ÝSTANBUL,149.723,169.529,,,"%42,9",,166,,"%3,0","%19,9","%65,7","8,7",,"4,7","%14,3","%50,0","%100,0",,55,176
2022,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði,202590344,SAY,English,0,13,13,,ÝSTANBUL,110.206,121.307,,,"%30,8",,305,,"%4,3","%26,2",189,"8,5",,"5,3",%,"%38,5","%92,3",,5,159
2023,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Dijital Oyun Tasarýmý,202590323,SAY,English,0,10,10,,ÝSTANBUL,469.242,503.880,,,"%40,0",,101,,"%7,9","%32,7","%63,4","7,7",,"2,5","%30,0","%90,0","%100,0",,4,146
2022,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Dijital Oyun Tasarýmý,202590323,SAY,English,0,8,8,,ÝSTANBUL,291.743,468.326,,,"%50,0",,230,,"%5,7","%31,3",157,"8,2",,"6,3",%,"%50,0","%87,5",,13,117
2023,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Elektrik-Elektronik Mühendisliði,202511305,SAY,English,50,67,67,,ÝSTANBUL,191.524,193.902,,,"%26,9",,487,,"%4,7","%19,5","%59,8","9,0",,"4,6","%19,4","%58,2","%89,6",,245,639
2022,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Elektrik-Elektronik Mühendisliði,202511305,SAY,English,50,59,59,,ÝSTANBUL,150.192,168.275,,,"%35,6",,596,,"%4,9","%19,5",346,"9,3",,"7,8","%1,7","%20,3","%74,6",,169,605
2021,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Elektrik-Elektronik Mühendisliði,202511305,SAY,English,50,65,65,,ÝSTANBUL,186.387,210.581,,,"%26,2",,389,,"%4,4","%24,4","%63,2","8,6",,"5,1","%9,2","%53,8","%89,2",,106,654
2023,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Elektrik-Elektronik Mühendisliði,202590351,SAY,English,0,14,13,,ÝSTANBUL,272.326,285.688,,,"%30,8",,103,,"%3,9","%14,6","%51,5","10,8",,"3,8","%30,8","%61,5","%100,0",,12,174
2022,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Elektrik-Elektronik Mühendisliði,202590351,SAY,English,0,13,13,,ÝSTANBUL,189.895,214.667,,,"%38,5",,94,,%,"%6,4",28,"12,7",,"13,1",%,%,"%23,1",,6,222
2023,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Enerji Sistemleri Mühendisliði,202511262,SAY,English,50,20,16,,ÝSTANBUL,297.292,320.101,,,"%18,8",,172,,"%3,5","%17,4","%61,0","9,3",,"3,3","%37,5","%68,8","%93,8",,32,164
2022,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Enerji Sistemleri Mühendisliði,202511262,SAY,English,50,20,20,,ÝSTANBUL,261.328,318.054,,,"%30,0",,101,,%,"%5,0",44,"11,3",,"8,0",%,"%10,0","%70,0",,43,275
2021,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Enerji Sistemleri Mühendisliði,202511262,SAY,English,50,20,11,,ÝSTANBUL,292.490,451.082,,,"%27,3",,52,,%,"%17,3","%57,7","9,6",,"6,3",%,"%36,4","%90,9",,7,145
2023,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Genetik ve Biyomühendislik,202511695,SAY,English,50,52,39,,ÝSTANBUL,297.791,289.173,,,"%20,5",,245,,"%6,5","%23,3","%60,4","8,3",,"2,6","%41,0","%79,5","%97,4",,86,302
2022,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Genetik ve Biyomühendislik,202511695,SAY,English,50,52,52,,ÝSTANBUL,262.038,280.020,,,"%26,9",,208,,"%5,3","%20,2",120,"9,2",,"4,8","%15,4","%50,0","%94,2",,137,474
2021,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Genetik ve Biyomühendislik,202511695,SAY,English,50,47,43,,ÝSTANBUL,297.280,355.640,,,"%34,9",,142,,"%4,9","%31,0","%65,5","7,7",,"3,1","%16,3","%72,1","%100,0",,83,350
2023,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Ýnþaat Mühendisliði,202511738,SAY,English,50,25,20,,ÝSTANBUL,299.138,333.234,,,"%45,0",,184,,"%3,3","%10,3","%49,5","10,5",,"4,3","%30,0","%45,0","%95,0",,103,201
2022,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Ýnþaat Mühendisliði,202511738,SAY,English,50,25,25,,ÝSTANBUL,280.154,380.309,,,"%40,0",,109,,%,"%11,9",52,"10,7",,"6,8",%,"%24,0","%88,0",,41,306
2021,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Ýnþaat Mühendisliði,202511738,SAY,English,50,31,13,,ÝSTANBUL,298.970,406.488,,,"%30,8",,84,,"%1,2","%9,5","%48,8","10,4",,"4,8","%7,7","%53,8","%92,3",,17,148
2023,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Makine Mühendisliði,202511765,SAY,English,50,64,48,,ÝSTANBUL,297.840,298.921,,,"%29,2",,420,,"%4,5","%16,9","%54,3","9,4",,"2,4","%39,6","%83,3","%100,0",,83,496
2022,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Makine Mühendisliði,202511765,SAY,English,50,55,55,,ÝSTANBUL,206.457,238.965,,,"%32,7",,522,,"%3,1","%17,4",298,"9,4",,"5,5",%,"%50,9","%83,6",,115,464
