academicYear,universityName,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupancyRate,tuitionFee,universityLocation,baseRanking,avgAdmissionRanking,stdDeviationStudents,revenue,outOfCityStudentRate,outOfRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref
2022,BAÞKENT ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Psikoloji ,200611576,EA,Turkish,0,57,57,,ANKARA,296.510,427.546,,,"%26,3",,606,,"%5,6","%21,8",424,"8,1",,"5,8","%1,8","%24,6","%87,7",,113,588
2021,BAÞKENT ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Psikoloji ,200611576,EA,Turkish,0,54,54,,ANKARA,285.490,528.230,,,"%22,2",,368,,"%10,9","%34,2","%78,8","6,7",,"4,2","%5,6","%53,7","%96,3",,95,446
2023,HALÝÇ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Psikoloji ,201910078,EA,Turkish,0,17,17,,ÝSTANBUL,749.067,923.671,,,"%35,3",,239,,"%9,6","%25,1","%64,9","8,3",,"2,0","%52,9","%88,2","%100,0",,22,171
2022,HALÝÇ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Psikoloji ,201910078,EA,Turkish,0,24,24,,ÝSTANBUL,493.201,671.864,,,"%25,0",,531,,"%4,0","%18,8",302,"9,3",,"3,7","%12,5","%70,8","%95,8",,31,234
2021,HALÝÇ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Psikoloji ,201910078,EA,Turkish,0,14,14,,ÝSTANBUL,485.510,742.156,,,"%57,1",,128,,"%10,2","%27,3","%64,8","8,0",,"2,4","%42,9","%78,6","%100,0",,9,115
2023,ÝSTANBUL TÝCARET ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Ýç Mimarlýk ve Çevre Tasarýmý ,203490209,EA,Turkish,0,9,9,,ÝSTANBUL,598.766,788.083,,,"%11,1",,168,,"%15,5","%31,0","%66,7","7,8",,"1,7","%66,7","%88,9","%100,0",,1,70
2022,ÝSTANBUL TÝCARET ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Ýç Mimarlýk ve Çevre Tasarýmý ,203490209,EA,Turkish,0,8,8,,ÝSTANBUL,622.390,846.059,,,"%12,5",,422,,"%7,1","%20,4",221,"10,7",,"2,8",%,"%75,0","%100,0",,---,56
2023,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Psikoloji,208750334,EA,English,50,48,48,,ÝSTANBUL,700.122,811.750,,,"%35,4",,441,,"%11,6","%28,1","%73,0","7,3",,"1,7","%52,1","%91,7","%100,0",,78,399
2022,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Psikoloji,208750334,EA,English,50,43,43,,ÝSTANBUL,652.016,756.873,,,"%25,6",,536,,"%7,6","%23,9",327,"8,3",,"5,3","%23,3","%53,5","%83,7",,80,538
2023,MEF ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Siyaset Bilimi ve Uluslararasý Ýliþkiler,207210322,EA,English,50,20,15,,ÝSTANBUL,1.007.246,957.060,,,"%20,0",,150,,"%5,3","%24,7","%64,7","8,1",,"2,7","%53,3","%86,7","%93,3",,16,169
2022,MEF ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Siyaset Bilimi ve Uluslararasý Ýliþkiler,207210322,EA,English,50,20,20,,ÝSTANBUL,468.581,553.644,,,"%5,0",,354,,"%6,8","%25,4",206,"8,8",,"3,0","%25,0","%80,0","%95,0",,50,166
2021,MEF ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Siyaset Bilimi ve Uluslararasý Ýliþkiler,207210322,EA,English,50,25,14,,ÝSTANBUL,553.385,663.363,,,"%28,6",,127,,"%3,9","%25,2","%70,9","7,8",,"2,1","%35,7","%92,9","%100,0",,29,72
2023,ÝSTANBUL SAÐLIK VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Psikoloji ,209410110,EA,Turkish,50,42,39,,ÝSTANBUL,1.842.761,1.368.875,,,"%25,6",,229,,"%1,7","%17,9","%70,7","7,6",,"7,6","%10,3","%30,8","%71,8",,121,577
2022,ÝSTANBUL SAÐLIK VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Psikoloji ,209410110,EA,Turkish,50,34,34,,ÝSTANBUL,397.770,589.990,,,"%44,1",,1.243,,"%10,8","%28,6",876,"7,3",,"4,4","%26,5","%64,7","%88,2",,113,269
2023,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Ýç Mimarlýk ve Çevre Tasarýmý ,203211431,EA,Turkish,25,57,57,,ÝSTANBUL,882.419,873.448,,,"%10,5",,414,,"%20,8","%41,3","%72,7","6,8",,"1,8","%75,4","%89,5","%98,2",,68,456
2023,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Psikoloji ,209310028,EA,Turkish,50,68,68,,ÝSTANBUL,674.697,855.372,,,"%27,9",,1029,,"%7,8","%33,0","%77,9","6,5",,"2,4","%42,6","%83,8","%98,5",,107,513
2022,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Psikoloji ,209310028,EA,Turkish,50,59,59,,ÝSTANBUL,640.510,760.503,,,"%50,9",,585,,"%6,0","%21,0",374,"8,5",,"4,3","%30,5","%57,6","%89,8",,145,635
2021,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Psikoloji ,209310028,EA,Turkish,50,51,51,,ÝSTANBUL,400.901,614.104,,,"%37,3",,581,,"%19,4","%41,8","%83,1","5,8",,"2,8","%45,1","%68,6","%98,0",,126,433
2023,IÞIK ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Psikoloji,202090265,EA,English,50,45,45,,ÝSTANBUL,589.946,603.364,,,"%28,9",,206,,"%13,1","%30,1","%70,4","7,4",,"2,3","%51,1","%84,4","%100,0",,83,365
2022,IÞIK ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Psikoloji,202090265,EA,English,50,45,45,,ÝSTANBUL,364.107,470.005,,,"%37,8",,335,,"%9,3","%25,1",221,"7,6",,"2,8","%31,1","%68,9","%100,0",,113,332
2021,IÞIK ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Psikoloji,202090265,EA,English,50,40,40,,ÝSTANBUL,327.518,428.391,,,"%25,0",,245,,"%6,1","%28,2","%71,8","7,1",,"3,0","%20,0","%65,0","%100,0",,85,217
2023,SABANCI ÜNÝVERSÝTESÝ,Sanat ve Sosyal Bilimler Fakültesi,Sanat ve Sosyal Bilimler Programlarý,205110056,EA,English,0,60,60,,ÝSTANBUL,195.607,206.628,,,"%41,7",,654,,"%4,7","%32,3","%84,3","6,0",,"3,1","%16,7","%76,7","%98,3",,63,644
2022,SABANCI ÜNÝVERSÝTESÝ,Sanat ve Sosyal Bilimler Fakültesi,Sanat ve Sosyal Bilimler Programlarý,205110056,EA,English,0,55,55,,ÝSTANBUL,165.439,178.312,,,"%47,3",,985,,"%4,0","%26,2",823,"6,4",,"4,8","%9,1","%47,3","%94,5",,78,566
2021,SABANCI ÜNÝVERSÝTESÝ,Sanat ve Sosyal Bilimler Fakültesi,Sanat ve Sosyal Bilimler Programlarý,205110056,EA,English,0,50,50,,ÝSTANBUL,219.926,235.756,,,"%26,0",,699,,"%2,7","%20,3","%79,3","7,2",,"4,8","%8,0","%46,0","%92,0",,65,618
2023,ÝZMÝR EKONOMÝ ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Tasarým Fakültesi,Tekstil ve Moda Tasarýmý,203590231,EA,English,50,25,25,,ÝZMÝR,508.334,535.512,,,"%28,0",,179,,"%13,4","%39,1","%78,2","6,5",,"2,6","%4,0","%76,0","%100,0",,26,131
2022,ÝZMÝR EKONOMÝ ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Tasarým Fakültesi,Tekstil ve Moda Tasarýmý,203590231,EA,English,50,20,20,,ÝZMÝR,616.081,601.578,,,"%20,0",,168,,"%6,5","%32,1",118,"7,1",,"3,2","%5,0","%75,0","%100,0",,48,116
2023,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Psikoloji ,202410035,EA,Turkish,0,68,68,,ÝSTANBUL,1.124.145,1.040.053,,,"%35,3",,464,,"%8,2","%27,2","%68,1","8,0",,"3,0","%39,7","%75,0","%97,1",,163,766
2022,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Psikoloji ,202410035,EA,Turkish,0,59,59,,ÝSTANBUL,522.432,710.226,,,"%59,3",,1.531,,"%10,8","%28,0",1048,"7,8",,"2,4","%44,1","%79,7","%100,0",,41,566
2021,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Psikoloji ,202410035,EA,Turkish,0,67,34,,ÝSTANBUL,583.658,731.084,,,"%47,1",,184,,"%4,3","%20,7","%61,4","8,6",,"3,6","%23,5","%64,7","%97,1",,54,355
2023,KAPADOKYA ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Siyaset Bilimi ve Kamu Yönetimi ,203851918,EA,Turkish,100,5,5,,NEVÞEHÝR,600.206,832.591,,,"%66,7",,205,,"%7,3","%23,4","%62,0","8,2",,"3,2","%66,7","%66,7","%100,0",,27,19
2022,KAPADOKYA ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Siyaset Bilimi ve Kamu Yönetimi ,203851918,EA,Turkish,100,18,18,,NEVÞEHÝR,973.163,1.078.190,,,"%83,3",,124,,"%8,1","%27,4",80,"8,6",,"4,8","%22,2","%55,6","%88,9",,200,95
2021,KAPADOKYA ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Siyaset Bilimi ve Kamu Yönetimi ,203851918,EA,Turkish,100,17,8,,NEVÞEHÝR,575.237,693.578,,,"%75,0",,36,,"%2,8","%38,9","%75,0","6,7",,"2,8","%12,5","%75,0","%100,0",,49,33
2023,FENERBAHÇE ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Yönetim Biliþim Sistemleri,209010081,EA,English,50,59,59,,ÝSTANBUL,626.453,725.896,,,"%11,9",,532,,"%20,3","%34,6","%72,2","7,2",,"2,1","%71,2","%86,4","%98,3",,110,524
2022,FENERBAHÇE ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Yönetim Biliþim Sistemleri,209010081,EA,English,50,51,51,,ÝSTANBUL,653.120,642.821,,,"%19,6",,441,,"%6,3","%19,0",268,"9,2",,"5,7","%11,8","%31,4","%90,2",,106,574
2021,FENERBAHÇE ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Yönetim Biliþim Sistemleri,209010081,EA,English,50,51,37,,ÝSTANBUL,577.727,592.548,,,"%21,6",,82,,"%12,2","%45,1","%79,3","5,9",,"2,4","%27,0","%83,8","%100,0",,43,307
2023,YEDÝTEPE ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,Lojistik Yönetimi,206190421,EA,English,50,43,43,,ÝSTANBUL,603.024,647.786,,,"%27,9",,361,,"%7,5","%26,6","%70,6","7,5",,"2,7","%44,2","%79,1","%97,7",,63,444
2022,YEDÝTEPE ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,Lojistik Yönetimi,206190421,EA,English,50,42,42,,ÝSTANBUL,536.926,711.442,,,"%26,2",,697,,"%8,6","%23,5",440,"8,8",,"4,4","%23,8","%50,0","%92,9",,46,471
2023,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Yüksekokulu,Yönetim Biliþim Sistemleri ,202412861,EA,Turkish,50,74,74,,ÝSTANBUL,396.652,530.029,,,"%14,9",,448,,"%10,3","%32,4","%75,7","6,8",,"3,6","%31,1","%63,5","%95,9",,257,567
2022,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Yüksekokulu,Yönetim Biliþim Sistemleri ,202412861,EA,Turkish,50,65,65,,ÝSTANBUL,350.107,487.992,,,"%20,0",,1.144,,"%8,9","%32,1",886,"6,7",,"5,7","%7,7","%44,6","%86,2",,282,442
2021,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Yüksekokulu,Yönetim Biliþim Sistemleri ,202412861,EA,Turkish,50,59,59,,ÝSTANBUL,414.230,555.842,,,"%13,6",,349,,"%10,3","%39,8","%87,7","5,2",,"3,3","%15,3","%61,0","%98,3",,163,413
2023,YAÞAR ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Uluslararasý Ýliþkiler,206010803,EA,English,50,38,38,,ÝZMÝR,636.757,750.223,,,"%31,6",,360,,"%5,8","%22,2","%65,0","8,2",,"4,5","%26,3","%47,4","%94,7",,144,232
2022,YAÞAR ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Uluslararasý Ýliþkiler,206010803,EA,English,50,33,33,,ÝZMÝR,606.542,712.927,,,"%33,3",,464,,"%5,6","%17,7",269,"9,4",,"4,4","%33,3","%60,6","%90,9",,156,239
2021,YAÞAR ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Uluslararasý Ýliþkiler,206010803,EA,English,50,32,27,,ÝZMÝR,556.230,654.382,,,"%29,6",,113,,"%6,2","%28,3","%70,8","7,4",,"3,1","%25,9","%70,4","%96,3",,66,126
2023,ÝSTANBUL YENÝ YÜZYIL ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Ýç Mimarlýk ve Çevre Tasarýmý ,206211147,EA,Turkish,50,59,59,,ÝSTANBUL,624.675,764.918,,,"%22,0",,597,,"%13,4","%36,7","%74,9","6,6",,"2,6","%42,4","%84,7","%96,6",,153,423
2022,ÝSTANBUL YENÝ YÜZYIL ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Ýç Mimarlýk ve Çevre Tasarýmý ,206211147,EA,Turkish,50,51,51,,ÝSTANBUL,604.117,756.694,,,"%35,3",,1.442,,"%5,5","%33,1",1002,"7,7",,"3,0","%17,6","%84,3","%96,1",,126,458
2021,ÝSTANBUL YENÝ YÜZYIL ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Ýç Mimarlýk ve Çevre Tasarýmý ,206211147,EA,Turkish,50,51,41,,ÝSTANBUL,586.000,730.502,,,"%31,7",,286,,"%2,8","%21,3","%77,3","7,2",,"4,0","%19,5","%61,0","%92,7",,52,302
2023,HASAN KALYONCU ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Ýþletme ,201610257,EA,Turkish,50,15,15,,GAZÝANTEP,685.115,803.770,,,,,198,,"%4,0","%22,7","%73,2","7,4",,"3,5",%,"%60,0","%100,0",,53,87
2022,HASAN KALYONCU ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Ýþletme ,201610257,EA,Turkish,50,10,10,,GAZÝANTEP,643.454,776.781,,,,,271,,"%4,1","%25,5",195,"8,4",,"6,2",%,"%30,0","%80,0",,50,81
2021,HASAN KALYONCU ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Ýþletme ,201610257,EA,Turkish,50,10,8,,GAZÝANTEP,584.658,520.537,,,"%37,5",,33,,"%3,0","%24,2","%78,8","7,1",,"5,3","%12,5","%37,5","%87,5",,47,51
2023,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Ýþletme,200510331,EA,English,0,47,47,,ÝSTANBUL,647.926,675.086,,,"%40,4",,399,,"%7,3","%25,1","%63,7","8,3",,"3,4","%25,5","%70,2","%97,9",,44,625
2022,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Ýþletme,200510331,EA,English,0,47,47,,ÝSTANBUL,372.850,497.580,,,"%53,2",,965,,"%6,2","%20,5",547,"9,7",,"5,9",%,"%36,2","%83,0",,53,545
2021,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Ýþletme,200510331,EA,English,0,47,47,,ÝSTANBUL,488.399,677.359,,,"%42,6",,317,,"%1,9","%14,8","%59,3","9,2",,"4,7","%8,5","%48,9","%91,5",,23,496
2023,HASAN KALYONCU ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Mimarlýk Fakültesi,Ýç Mimarlýk ve Çevre Tasarýmý ,201610575,EA,Turkish,0,30,30,,GAZÝANTEP,739.839,903.109,,,"%13,3",,225,,"%14,7","%47,6","%83,1","6,4",,"5,2","%10,0","%50,0","%86,7",,100,237
2022,HASAN KALYONCU ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Mimarlýk Fakültesi,Ýç Mimarlýk ve Çevre Tasarýmý ,201610575,EA,Turkish,0,25,25,,GAZÝANTEP,568.565,745.192,,,"%20,0",,363,,"%11,6","%40,2",279,"7,4",,"3,9","%4,0","%64,0","%96,0",,61,175
2021,HASAN KALYONCU ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Mimarlýk Fakültesi,Ýç Mimarlýk ve Çevre Tasarýmý ,201610575,EA,Turkish,0,30,30,,GAZÝANTEP,579.758,738.467,,,"%26,7",,68,,"%1,5","%47,1","%76,5","6,4",,"4,2","%3,3","%63,3","%93,3",,53,160
2023,ÝZMÝR EKONOMÝ ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Tasarým Fakültesi,Ýç Mimarlýk ve Çevre Tasarýmý,203510173,EA,English,0,40,40,,ÝZMÝR,603.317,634.215,,,"%17,5",,418,,"%10,5","%36,6","%77,3","7,0",,"3,4","%12,5","%65,0","%97,5",,83,320
2022,ÝZMÝR EKONOMÝ ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Tasarým Fakültesi,Ýç Mimarlýk ve Çevre Tasarýmý,203510173,EA,English,0,40,40,,ÝZMÝR,665.376,778.102,,,"%30,0",,503,,"%6,8","%28,6",352,"8,2",,"5,1","%5,0","%47,5","%92,5",,59,484
2021,ÝZMÝR EKONOMÝ ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Tasarým Fakültesi,Ýç Mimarlýk ve Çevre Tasarýmý,203510173,EA,English,0,40,38,,ÝZMÝR,575.769,689.836,,,"%31,6",,120,,"%2,5","%21,7","%77,5","7,0",,"4,4","%7,9","%44,7","%97,4",,33,340
2023,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Ýþletme Fakültesi,Ýþletme,202590414,EA,English,0,25,25,,ÝSTANBUL,627.615,742.912,,,"%4,0",,673,,"%11,1","%30,5","%63,6","8,4",,"3,6","%16,0","%68,0","%92,0",,13,381
2023,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Sosyoloji ,210402012,EA,Turkish,0,1,1,,ÝSTANBUL,981.612,1.331.122,,,,,46,,%,"%23,9","%63,0","8,7",,"2,0",%,"%100,0","%100,0",,7,8
2022,NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Sosyoloji ,204590524,EA,Turkish,0,1,1,,ÝSTANBUL,822.394,863.522,,,,,95,,"%1,1","%12,6",56,"10,1",,"6,0",%,%,"%100,0",,2,16
2021,NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Sosyoloji ,204590524,EA,Turkish,0,1,0.0,,ÝSTANBUL,---,,,,,,3,,%,%,"%66,7","8,0",,,,,,,,
2023,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Uluslararasý Ticaret ve Ýþletmecilik,200510579,EA,English,0,35,35,,ÝSTANBUL,679.235,782.729,,,"%40,0",,391,,"%6,9","%21,2","%62,7","8,3",,"2,6","%45,7","%71,4","%100,0",,25,493
2022,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Uluslararasý Ticaret ve Ýþletmecilik,200510579,EA,English,0,35,35,,ÝSTANBUL,421.691,516.292,,,"%40,0",,676,,"%8,1","%22,6",395,"9,6",,"6,1","%5,7","%48,6","%82,9",,11,478
2021,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Uluslararasý Ticaret ve Ýþletmecilik,200510579,EA,English,0,35,35,,ÝSTANBUL,471.536,705.399,,,"%31,4",,241,,"%9,1","%24,9","%67,2","8,3",,"3,5","%25,7","%62,9","%94,3",,13,349
2023,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Ýþletme ve Yönetim Bilimleri Fakültesi,Uluslararasý Ticaret ve Finansman,203211294,EA,English,50,30,30,,ÝSTANBUL,691.043,820.477,,,"%13,3",,185,,"%10,3","%31,9","%68,1","7,5",,"2,4","%46,7","%90,0","%96,7",,64,226
2022,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Ýþletme ve Yönetim Bilimleri Fakültesi,Uluslararasý Ticaret ve Finansman,203211294,EA,English,50,30,30,,ÝSTANBUL,586.819,678.718,,,"%6,7",,295,,"%16,9","%35,9",216,"6,8",,"2,3","%56,7","%83,3","%96,7",,40,249
2021,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Ýþletme ve Yönetim Bilimleri Fakültesi,Uluslararasý Ticaret ve Finansman,203211294,EA,English,50,25,21,,ÝSTANBUL,579.833,781.792,,,"%4,8",,76,,"%19,7","%38,2","%81,6","5,5",,"1,5","%71,4","%90,5","%100,0",,21,135
2023,TÜRK HAVA KURUMU ÜNÝVERSÝTESÝ,Ýþletme Fakültesi,Havacýlýk Yönetimi,205710941,EA,English,50,42,42,,ANKARA,412.353,565.675,,,"%33,3",,404,,"%15,8","%35,1","%73,0","6,8",,"4,1","%23,8","%61,9","%88,1",,188,236
2022,TÜRK HAVA KURUMU ÜNÝVERSÝTESÝ,Ýþletme Fakültesi,Havacýlýk Yönetimi,205710941,EA,English,50,43,43,,ANKARA,501.177,551.408,,,"%34,9",,441,,"%10,9","%28,8",275,"8,4",,"4,3","%11,6","%62,8","%90,7",,255,260
2021,TÜRK HAVA KURUMU ÜNÝVERSÝTESÝ,Ýþletme Fakültesi,Havacýlýk Yönetimi,205710941,EA,English,50,53,31,,ANKARA,582.413,670.530,,,"%25,8",,101,,"%8,9","%27,7","%64,4","8,2",,"3,7","%29,0","%61,3","%93,5",,125,177
2023,KTO KARATAY ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Tasarým Fakültesi,Grafik Tasarýmý ,204090130,EA,Turkish,50,20,20,,KONYA,558.171,572.414,,,"%15,0",,137,,"%25,5","%56,2","%86,1","4,6",,"2,0","%65,0","%90,0","%100,0",,76,54
2022,KTO KARATAY ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Tasarým Fakültesi,Grafik Tasarýmý ,204090130,EA,Turkish,50,22,22,,KONYA,699.525,752.735,,,,,157,,"%19,7","%49,0",122,"5,8",,"2,7","%36,4","%77,3","%100,0",,142,120
2021,KTO KARATAY ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Tasarým Fakültesi,Grafik Tasarýmý ,204090130,EA,Turkish,50,20,5,,KONYA,583.657,752.137,,,"%0,0",,16,,"%6,3","%56,3","%93,8","4,6",,"2,4","%20,0","%80,0","%100,0",,15,23
2023,OSTÝM TEKNÝK ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,Yönetim Biliþim Sistemleri,209110064,EA,English,50,34,34,,ANKARA,390.172,528.620,,,"%35,3",,274,,"%17,2","%40,9","%73,7","6,1",,"3,1","%41,2","%76,5","%97,1",,133,269
2022,OSTÝM TEKNÝK ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,Yönetim Biliþim Sistemleri,209110064,EA,English,50,25,25,,ANKARA,423.952,466.962,,,"%12,0",,312,,"%8,7","%27,2",216,"8,2",,"5,8","%20,0","%52,0","%76,0",,134,190
2021,OSTÝM TEKNÝK ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,Yönetim Biliþim Sistemleri,209110064,EA,English,50,34,3,,ANKARA,498.595,699.973,,,"%0,0",,21,,%,%,"%47,6","9,8",,"10,7",%,%,"%66,7",,10,44
2023,ÝSTANBUL YENÝ YÜZYIL ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Psikoloji ,206211032,EA,Turkish,25,66,66,,ÝSTANBUL,438.943,615.364,,,"%28,8",,748,,"%16,3","%47,7","%80,7","5,7",,"2,2","%53,0","%92,4","%98,5",,134,392
2022,ÝSTANBUL YENÝ YÜZYIL ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Psikoloji ,206211032,EA,Turkish,25,57,57,,ÝSTANBUL,543.909,772.496,,,"%43,9",,1.419,,"%6,3","%29,9",993,"7,8",,"3,5","%21,1","%71,9","%94,7",,100,461
2021,ÝSTANBUL YENÝ YÜZYIL ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Psikoloji ,206211032,EA,Turkish,25,59,44,,ÝSTANBUL,586.395,726.683,,,"%43,2",,218,,"%0,5","%20,2","%66,5","8,2",,"5,2","%2,3","%45,5","%90,9",,35,450
2023,ANTALYA BELEK ÜNÝVERSÝTESÝ,Ýnsani Bilimler Fakültesi,Psikoloji ,210200332,EA,Turkish,0,6,6,,ANTALYA,551.241,853.377,,,"%50,0",,119,,"%10,9","%37,8","%68,1","8,4",,"3,2",%,"%66,7","%100,0",,4,40
2022,ANTALYA AKEV ÜNÝVERSÝTESÝ,Ýnsani Bilimler Fakültesi,Psikoloji ,208590067,EA,Turkish,0,14,14,,ANTALYA,669.981,822.476,,,"%42,9",,173,,"%14,5","%30,6",105,"8,8",,"3,9","%28,6","%71,4","%85,7",,46,98
2023,BAÞKENT ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,Ýktisat,200690381,EA,English,50,28,28,,ANKARA,684.560,683.811,,,"%14,3",,255,,"%2,7","%16,5","%55,7","9,5",,"3,4","%21,4","%71,4","%96,4",,37,255
